Record,Location,Date,Time,Environment,Road_Surface,Traffic_Control,Collision_Location,Light,Collision_Classification,Impact_type,longitude,latitude
2015000116,BAYSHORE DR @ RICHMOND RD,2015-03-10,17:23:00,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.8035549555,45.3481442591
2015000117,PRINCE OF WALES DR @ NORMANDY CRES/MELFA CRES ,2015-05-07,16:56:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.7005610956,45.364175462
2015000118,KANATA AVE @ MACASSA CIRC,2015-03-11,03:29:00,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.9179036738,45.314015955
2015000119,CUMBERLAND ST @ MURRAY ST,2015-03-11,13:20:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.6900928259,45.4311914172
2015000120,BASELINE RD @ WOODROFFE AVE,2015-02-24,10:51:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7629677032,45.3514981645
2015000121,MACHARDY RD btwn STEEN LANE & GALETTA SIDE RD,2015-05-08,11:08:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,01 - Approaching,-76.2856098174,45.4297744001
2015000122,ST. LAURENT BLVD btwn BOURASSA ST & SMYTH RD,2015-02-27,12:33:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6243619628,45.4016096835
2015000123,RIVERSIDE DR @ RIVERSIDE HOSPITAL,2015-05-08,15:03:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6709017327,45.3945809399
2015000124,ST. LAURENT BLVD btwn COVENTRY RD & LEMIEUX ST,2015-01-12,14:35:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.6370724306,45.423790041
2015000125,ST. JOSEPH BLVD @ JEANNE D'ARC BLVD,2015-04-13,07:50:00,01 - Clear,01 - Dry,11 - Roundabout,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.540143597,45.46415212
2015000126,JOCKVALE RD btwn WEYBRIDGE DR & TARTAN DR,2015-01-15,20:05:00,01 - Clear,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.7572211391,45.2717880567
2015000127,ACCOLADE PRIV btwn CHARTWELL AVE & CHARTWELL AVE,2015-03-13,00:00:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,-75.769440235,45.3322210084
2015000128,CARP RD btwn HWY417 IC144 RAMP25 & WESTBROOK RD,2015-02-06,16:08:00,03 - Snow,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.9537477772,45.2784295112
2015000129,PLACE D'ORLEANS DR @ OR174 IC102 RAMP51/TRANSI,2015-01-17,16:04:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.5203379195,45.4780040471
2015000130,MEADOWLANDS DR btwn PRINCE OF WALES DR & DEBRA AVE,2015-01-18,19:03:00,02 - Rain,02 - Wet,10 - No control,04 - At/near private drive,07 - Dark,02 - Non-fatal injury,02 - Angle,-75.7029712926,45.3675941323
2015000131,HAZELDEAN RD @ HUNTMAR DR/IBER RD,2015-02-07,11:09:00,03 - Snow,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.9117863745,45.2831837083
2015000132,CARP RD btwn HWY417 IC144 RAMP25 & WESTBROOK RD,2015-01-19,13:03:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,-75.9546050554,45.2791112097
2015000133,CARP RD @ RICHARDSON SIDE RD,2015-01-28,08:28:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.9720606522,45.2931914181
2015000134,RIVERSIDE DR NB btwn BANK ST & RIVERSIDE DR NB RAMP FROM EB TO WB,2015-01-29,08:26:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.675476618,45.3888696086
2015000135,MAPLE GROVE RD @ TERRY FOX DR,2015-01-03,13:36:00,03 - Snow,03 - Loose snow,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.9038526657,45.2991909678
2015000136,ORLEANS BLVD @ ST. JOSEPH BLVD,2015-01-29,17:37:00,03 - Snow,05 - Packed snow,01 - Traffic signal,02 - Intersection related,05 - Dusk,02 - Non-fatal injury,03 - Rear end,-75.5302074726,45.4686311642
2015000137,HIGHWAY 417 btwn HWY417 IC124 RAMP67 & HWY417 IC123 RAMP62,2015-09-25,18:00:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7339475061,45.3901506036
2015000138,BELCOURT BLVD @ ST. JOSEPH BLVD,2015-01-05,15:53:00,01 - Clear,06 - Ice,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.5228091421,45.4719869463
2015000139,CONROY RD @ DAVIDSON RD N,2015-02-04,16:21:00,03 - Snow,03 - Loose snow,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.6095775509,45.348110693
2015000140,RIVERSIDE DR @ TREMBLAY RD/HWY417 IC117 RAMP52,2015-02-05,15:34:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6567143342,45.4159617948
2015000141,MARCH RD @ HOWIE RD,2015-05-04,06:40:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,01 - Approaching,-76.0891527578,45.2934057363
2015000142,INNES RD btwn BANTREE ST & STAR TOP RD,2015-05-10,03:38:00,01 - Clear,01 - Dry,10 - No control,06 - Underpass or tunnel,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.6162147388,45.4116272822
2015000143,SADDLESMITH CIRC btwn BRIDGESTONE DR & TO BE DETERMINED,2015-05-09,16:20:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.85392857,45.281413997
2015000144,CARP RD btwn CARP RD & KITTIWAKE DR,2015-05-11,12:15:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.9442403867,45.2712031682
2015000145,CORKSTOWN RD @ MARCH RD,2015-04-29,09:28:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.8894974911,45.3262738466
2015000146,MITCH OWENS RD btwn DOWNEY RD & MANOTICK STATION RD,2015-05-11,14:35:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6252094875,45.2557159948
2015000147,PURDY RD btwn ASHTON STATION RD & DWYER HILL RD,2015-03-25,12:46:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,-75.937980673,45.0986940476
2015000148,MCBEAN ST @ PERTH ST,2015-05-06,18:50:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.8389060478,45.1943710821
2015000149,BANK ST btwn HOLMWOOD AVE & LANSDOWNE PARK,2015-05-09,13:10:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,-75.6864717464,45.3997022844
2015000150,RAMSAYVILLE RD @ WALKLEY EXTENSION RD,2015-05-09,21:32:00,01 - Clear,01 - Dry,10 - No control,02 - Intersection related,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.5845916447,45.4010505416
2015000151,BANTREE ST @ INNES RD,2015-05-11,16:32:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6196792815,45.4102250591
2015000152,MONTREAL RD @ VANIER PKWY,2015-04-19,00:00:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.6657484571,45.4344723602
2015000153,GREENBANK RD @ STRANDHERD DR,2015-05-07,09:20:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.7463906213,45.2705438438
2015000154,CRAIG HENRY DR btwn BERTONA ST & SOVEREIGN AVE,2015-05-10,11:28:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.7615330147,45.3345884211
2015000155,BASELINE RD @ CEDARVIEW RD,2015-05-12,17:56:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.8089086544,45.3329413398
2015000156,BOOTH ST @ GLADSTONE AVE,2015-04-02,14:58:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.7083800224,45.4058565571
2015000157,BRONSON AVE @ LAURIER AVE,2015-05-07,18:44:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.707802521,45.4149506607
2015000158,WELLINGTON ST btwn KENT ST & BANK ST,2015-05-10,01:00:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.7023889157,45.4216035175
2015000159,RICHMOND RD @ LYNHAR RD/STAFFORD RD,2015-05-11,15:18:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.8195498182,45.3277183594
2015000160,BOISFRANC CIRC @ BRIAN COBURN BLVD,2015-05-05,18:27:00,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.4693532316,45.4541731742
2015000161,MADELEINE MEILLEUR PRIV @ VANIER PKWY,2015-04-15,06:24:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,03 - Dawn,02 - Non-fatal injury,03 - Rear end,-75.6710501426,45.4371669712
2015000162,ELMRIDGE DR @ ELMSMERE RD,2015-05-08,14:11:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.6026124836,45.4431995912
2015000163,GLADSTONE AVE @ CAMBRIDGE ST,2015-05-08,22:20:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,07 - Dark,02 - Non-fatal injury,05 - Turning movement,-75.7045745375,45.407528508
2015000164,GREENBANK RD @ JOCKVALE RD,2015-01-16,10:00:00,01 - Clear,05 - Packed snow,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7440245364,45.2664427123
2015000165,CARLING AVE @ ISLAND PARK DR,2015-04-17,21:18:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,05 - Turning movement,-75.7267429841,45.3893049729
2015000166,ADAMSON CRES btwn WEST RIDGE DR N & WEST RIDGE DR S,2015-02-18,22:00:00,01 - Clear,08 - Loose sand or gravel,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,-75.9276289509,45.2479805587
2015000167,CARRUTHERS AVE @ SCOTT ST,2015-02-02,00:38:00,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.7290091806,45.4059845753
2015000168,FLOWER AVE @ WOODROFFE AVE,2015-01-22,12:01:00,01 - Clear,04 - Slush,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.7721150455,45.3726676019
2015000169,STITTSVILLE MAIN ST @ HAZELDEAN RD,2015-05-05,13:43:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.9295733458,45.2724368937
2015000170,HWY 416 WESTHUNT IC72R34 @ WEST HUNT CLUB RD,2015-03-10,10:07:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.8040434299,45.3120996275
2015000171,MARCH RD @ MORGAN'S GRANT WAY/SHIRLEY'S BROOK ,2015-04-15,13:55:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.9274665684,45.3510904866
2015000172,GREENBANK RD @ MARKETPLACE AVE,2015-01-07,15:51:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.7454647326,45.2689150688
2015000173,STRANDHERD DR @ CLARIDGE DR,2015-01-08,14:52:00,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.7334030031,45.2758310808
2015000174,CARLING AVE @ RICHMOND RD,2015-01-09,14:37:00,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7922810254,45.3607986356
2015000175,INNES RD @ STAR TOP RD/WINDMILL LANE,2015-05-06,07:59:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6140092563,45.4124948758
2015000176,WOODROFFE AVE btwn WOODROFFE AVE & NAVAHO DR,2015-04-21,07:00:00,02 - Rain,02 - Wet,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.7626362548,45.3508162816
2015000177,CEDARVIEW RD btwn BASELINE RD & BRUIN RD,2015-04-29,09:41:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.8076637329,45.329635391
2015000178,HUNT CLUB RD @ DOWNPATRICK RD/MCCARTHY RD,2015-05-01,19:10:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.661488274,45.3474687466
2015000179,ST. PATRICK ST EB btwn COBOURG ST & VANIER PKWY,2015-05-03,01:22:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.6790364219,45.436963671
2015000180,GREENBANK RD btwn JOCKVALE RD & CAMBRIAN RD,2015-05-07,07:51:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7410884692,45.261803187
2015000181,CRESTWAY DR @ PRINCE OF WALES DR,2015-03-30,16:30:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7023562071,45.286329648
2015000182,MERIVALE RD/LOTTA AVE @ CLYDE AVE,2015-04-30,09:45:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7377210078,45.3579917799
2015000183,CARLING AVE btwn BEDALE DR & NAUTICA PRIV,2015-02-27,07:34:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.8276834072,45.3503984491
2015000184,PRESTON ST @ SOMERSET ST,2015-04-08,16:47:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.7142404554,45.4083901618
2015000185,BOOTH ST @ GLADSTONE AVE,2015-06-19,18:45:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.708386306,45.4058613929
2015000186,DALHOUSIE ST btwn MURRAY ST & CLARENCE ST,2015-06-19,18:37:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,-75.6918352314,45.4297102483
2015000187,EAGLESON RD @ FERNBANK RD,2015-06-24,11:32:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.8627117953,45.2784706689
2015000188,BANK ST @ CATHERINE ST,2015-01-22,11:48:00,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.6921012431,45.4094836169
2015000189,RIVERSIDE DR @ SMYTH RD SOUTH SIDE RAMP,2015-01-22,11:58:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6699182826,45.3979324489
2015000190,RICHMOND RD @ WOODROFFE AVE,2015-06-17,11:47:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.7749632684,45.3775305235
2015000191,BRONSON AVE @ COMMISSIONER ST/SLATER ST,2015-06-19,17:47:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.7082481834,45.4157474254
2015000192,HAWTHORNE RD btwn BLAIS RD & RIDEAU RD,2015-05-27,13:47:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.5593010996,45.3077105412
2015000193,ORLEANS BLVD @ ST. JOSEPH BLVD,2015-06-24,18:28:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.5302071939,45.4686474144
2015000194,REGIONAL ROAD 174 EB btwn HWY417 IC113 RAMP65 & OR174 BLAIR IC112 RAMP51,2015-04-21,15:57:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6057626759,45.4316255341
2015000195,MAPLE GROVE RD @ TERRY FOX DR,2015-06-19,16:20:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.9038559131,45.2991769196
2015000196,PLEASANT PARK RD @ ST. LAURENT BLVD,2015-05-25,17:20:00,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6212868299,45.3957308714
2015000197,CYRVILLE RD btwn STAR TOP RD & MEADOWBROOK RD,2015-02-17,16:42:00,06 - Strong wind,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.6083096168,45.4177778192
2015000198,O'CONNOR ST @ SOMERSET ST,2015-03-05,16:40:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6943437574,45.4162207673
2015000199,NEPEAN ST @ BANK ST,2015-01-26,08:50:00,01 - Clear,02 - Wet,02 - Stop sign,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.698059737,45.4173097418
2015000200,BANTREE ST @ INNES RD,2015-05-12,05:55:00,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,03 - Dawn,02 - Non-fatal injury,05 - Turning movement,-75.6196827406,45.4102023476
2015000201,CLOVER ST @ HERON RD,2015-02-21,10:22:00,03 - Snow,04 - Slush,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6765347851,45.3778568531
2015000202,MCCARTHY RD @ SOUTHMORE DR,2015-01-28,16:27:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,05 - Dusk,02 - Non-fatal injury,07 - SMV other,-75.6747884267,45.3604968861
2015000203,CANDLEWOOD ST btwn BOISFRANC CIRC & CHERINGTON CRES,2015-05-30,10:40:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,99 - Other,-75.466316341,45.4549226058
2015000204,RIVER RD btwn OSGOODE MAIN ST & DALMENY RD,2015-05-23,17:14:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.631964085,45.1307138105
2015000205,WOODROFFE AVE @ DEERFOX DR/STONEWAY DR,2015-02-20,19:25:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.7213738754,45.2807712563
2015000206,DALHOUSIE ST @ ST. PATRICK ST,2015-01-06,13:45:00,01 - Clear,03 - Loose snow,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.6928255191,45.4308622901
2015000207,BERRIGAN DR @ LONGFIELDS DR,2015-01-06,22:07:00,01 - Clear,06 - Ice,11 - Roundabout,03 - At intersection,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.7415526862,45.278259509
2015000208,NELSON ST @ SOMERSET ST,2015-01-26,14:27:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.6784047447,45.4228471798
2015000209,STITTSVILLE MAIN ST @ HAZELDEAN RD,2015-07-02,16:05:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.929573183,45.272453146
2015000210,CARP RD btwn HWY417 IC144 RAMP16 & HWY417 IC144 RAMP35,2015-07-02,15:15:00,01 - Clear,01 - Dry,10 - No control,07 - Overpass or bridge,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.9571373082,45.2811190721
2015000211,MONTREAL RD @ OGILVIE RD,2015-02-25,17:00:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.5942044807,45.4473594591
2015000212,NIXON DR btwn DALMENY RD & GABERT RD,2015-01-24,06:42:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.5993533354,45.1142071904
2015000213,ISABELLA ST/HWY 417 O'CONN IC119BR57 @ O'CONNO,2015-03-03,17:51:00,03 - Snow,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6887875584,45.4098553633
2015000214,BURLAND ST @ CARLING AVE,2015-04-08,10:19:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.8046790295,45.3553312847
2015000215,MONTREAL RD @ OGILVIE RD,2015-06-30,12:46:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.5942166177,45.4473475462
